Method,Arrival_Rate,Mean Waiting Time
SJF,0.95,0.12298477420101894
SJF,0.95,0.13376961115783395
SJF,0.95,0.15002023817838728
SJF,0.95,0.17660710641136818
SJF,0.95,0.11686572393112782
SJF,0.95,0.15054553861901915
SJF,0.95,0.11038456177009869
SJF,0.95,0.10538364823421628
SJF,0.95,0.14639010957168808
SJF,0.95,0.13659901209805753
SJF,0.95,0.10294794946320675
SJF,0.95,0.12977802670137775
SJF,0.95,0.12494335329921331
SJF,0.95,0.1310723706500053
SJF,0.95,0.12469598744003028
SJF,0.95,0.12513100868450588
SJF,0.95,0.13523702915915736
SJF,0.95,0.11062722033277732
SJF,0.95,0.13408461194158322
SJF,0.95,0.08292220411620504
SJF,0.95,0.12906219851865786
SJF,0.95,0.1304354625039889
SJF,0.95,0.1617389785533082
SJF,0.95,0.12188736917685046
SJF,0.95,0.11253324347827688
SJF,0.95,0.13017308893515725
SJF,0.95,0.14782423565512684
SJF,0.95,0.13911714503171477
SJF,0.95,0.140796014225948
