Distances (columns correspond to number of iterations)
1,5001,10001,15001,20001,25001,30001,35001,40001
2884.064361339466,6828.247447817983,5735.621857095238,5073.951810186524,4936.868022720398,4422.763613148562,4008.9263904530103,4067.22359607344,3762.000499246513
3054.8275219471043,7190.023130942544,5905.393603533586,5159.939684485679,4582.166370131925,4319.4285787961535,4175.8471665157285,3807.5173959875697,3845.6859828101356
3223.6679579815777,7498.027263573165,5968.617376222206,4869.160678604995,4430.713751915981,4396.426383827239,4115.491958256682,3955.1549650661254,3860.927768451503
3222.4501786683345,7365.408156323749,5708.25851376292,5038.628349523438,4795.514453357384,4278.330966388317,4110.175522475571,3971.819607083848,3995.725141592364
2835.9198635208213,7012.012010619908,5798.506869186244,5044.388476590658,4578.872783482251,4267.34427190917,4214.909652847668,3928.701619367476,3791.7584065073047
3182.399107086967,7159.428292218206,5822.305648465515,5355.462097074909,4874.078144309818,4320.983331958239,4071.7130969913887,4028.3829753660248,3905.5223379487315
3107.25256647403,7526.078008066813,5904.042808625431,5230.35489446118,4558.146087282383,4647.16238951576,4015.7643048992204,3932.373056684913,3930.7278108793407
3267.8476161632675,7313.548606622158,5596.998880078835,5385.370828788352,4853.133393016112,4390.4682685483285,4419.992254958401,4111.982051456621,3866.8871330886113
3296.982459761373,7654.400170417803,5442.986321398279,5231.422140617036,4410.762067821221,4214.957717713916,4189.183807089421,4075.3369444535115,3664.6589677487455
3000.3862089042473,6897.936748290122,5832.887896744023,5174.281499074989,4800.557705665706,4239.394254839124,3974.6476847144213,4265.141248294877,3824.653083927487
3033.7440184879033,7637.071375354564,6058.990027868415,5305.980978122453,4529.565770643621,4343.009662030287,4203.814312579079,3993.2110541075804,3715.201281943118
2818.621642239474,7611.77781191837,5495.403701745224,5156.424924841684,4623.655535086724,4409.801155878485,4113.4250522863695,4053.2680961504193,3682.6267280788807
2897.0421521251183,7239.151948240765,5910.744029684122,5002.598620724579,4719.313060295263,4315.834906090566,4250.785122217895,3734.010616024874,3793.1084027042584
2898.9567216787077,7505.915263882257,5936.724934206174,5207.54263690648,4684.88079515465,4520.729072868697,3958.240193852845,3863.9312332915806,3919.0144079948545
3241.9572663969598,7084.893235516569,5835.934054166313,5290.510739757233,4535.869664062137,4386.375107258249,4039.430824684885,3894.2971216425103,3966.102357052003
3047.508781920212,7476.427618398634,6080.46855934949,5006.32928753406,4757.414973346637,4236.679697372322,4451.623440364264,3896.1096042500044,3903.215915629093
3090.7328176261412,7026.9092381608725,6085.744495352294,5012.181073212618,4687.390750671029,4290.223034959484,4074.689838942079,3861.2753880927075,3695.0280973631184
2947.255145862076,7515.353531129393,5574.212671524762,5045.1664751256685,4824.312760136111,4436.705371519802,4038.8372868023703,3999.5470542525613,3905.1005733623374
3232.95922118651,7122.181287305467,5389.214053023765,5353.859954555122,4326.605535313684,4363.2626808263885,4264.433066157623,3809.3500980850267,3696.733940446437
2902.0878595345775,7241.080491631974,5931.85564645417,5279.251949470599,4688.046258688307,4309.250312658447,3925.634233671408,3874.855507945315,4061.153776321267
3163.351406865726,7440.140268823366,6183.373815547858,5077.159181343131,4805.51870376742,4270.486629859581,4076.089157020153,3971.2494374272796,3948.916346470033
2999.4282432049604,7144.565534478532,6196.544342492409,4795.735436094402,4580.360476870813,4326.134673350856,4087.51596724369,4047.580610372559,3994.608530990491
3042.621642239474,7908.686280523324,6090.286364191047,4955.874258805082,4358.48216733253,4594.72923326645,4284.874429717208,3835.7905831581757,3752.9579761643413
2905.103644266869,7747.4431260335605,5900.759763587833,5202.570985757256,4564.697437268884,4603.276158619768,4285.340001843457,4024.879231149868,3909.715468307489
3067.7111839708673,7316.806422836841,6209.423750127599,5349.2835140150255,4593.100700181224,4405.253976794858,3977.926745315363,4090.2227347350595,3843.092332700772
3053.6993194630777,7408.546706800576,5879.406365660019,5210.205971446525,4512.324969971434,4433.156012038822,4166.1559333966525,4216.4980629545325,3954.3866913813163
2903.535456546361,7331.133102555895,5598.810568175222,5191.902272401757,4969.656235125808,4018.757931438935,3957.275323465906,3867.823529141319,3857.73182906234
3005.3275101039007,6767.097054127523,5568.211703858978,5078.113107206716,4769.937953768671,4529.049730292594,4309.21223492027,3652.726745639514,3986.0612558399935
2975.5868134107504,7238.487480340249,5813.370380308322,4927.203882393117,4448.82742575479,4293.397852728248,4065.9268636245442,4050.8425954350596,3788.3633583137853
2907.283742481859,6796.706296120238,6032.941503607437,5124.250448394914,4746.002364884765,4589.040282075018,3952.805573069667,3954.184981236299,3884.799036481436
3184.6477352922584,6882.351032208112,5330.774567321635,5321.404446754166,4455.348110967842,4519.944763704893,4072.430059083502,3810.771520497284,3726.3682187476597
2983.709907694261,7053.4213158502125,6075.564654476686,4911.620163019965,4541.662339755174,4176.836845653567,4087.876409422842,4183.460433929661,3740.261967294967
3063.1612123317987,7831.50610350537,6439.416686240432,5287.934798649342,4839.820840943825,4193.229418855576,4313.150648346553,4052.620455519607,3726.1947974720383
3222.104490876596,7702.700716463474,6152.133113656734,5025.503275222171,4500.790470429766,4676.593271818125,4108.746885790292,3940.7660678786283,3762.6262420579797
3107.136544150912,7371.151711120746,5670.081529393868,5270.427661782534,4635.689709215958,4445.350243573537,4234.783904736007,4075.2041881991336,3826.6033602211305
